Disease,Year,Pro_Code,PROVINCE,Week_no,Count
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,42,546
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,43,503
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,44,352
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,45,371
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,46,364
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,47,270
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,48,0
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,49,0
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,50,0
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,51,65
Dengue,2023,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,52,208
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,1,223
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,2,170
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,3,148
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,4,105
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,5,129
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,6,0
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,7,0
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,8,158
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,9,170
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,10,0
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,11,0
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,12,190
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,13,144
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,14,127
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,15,232
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,16,154
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,17,0
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,18,0
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,19,159
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,20,175
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,21,302
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,22,336
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,23,443
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,24,605
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,25,818
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,26,890
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,27,914
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,28,990
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,29,895
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,30,924
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,31,1000
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,32,940
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,33,728
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,34,758
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,35,544
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,36,744
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,37,474
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,38,618
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,39,406
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,40,520
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,41,560
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,42,368
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,43,406
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,44,215
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,45,254
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,46,183
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,47,164
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,48,195
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,49,106
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,50,100
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,51,0
Dengue,2024,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,52,0
